1.5558 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pygame', 'sounddevice', 'PTB', 'pyo'] (in that order).
43.5695 	EXP 	New trial (rep=12, index=0): None
43.5805 	EXP 	polygon: autoDraw = False
43.5805 	EXP 	polygon: autoDraw = False
43.5805 	EXP 	polygon: opacity = 1.0
45.2621 	EXP 	polygon: autoDraw = True
45.4490 	EXP 	New trial (rep=13, index=0): None
45.4618 	EXP 	polygon: autoDraw = False
45.4618 	EXP 	polygon: autoDraw = False
45.4618 	EXP 	polygon: opacity = 1.0
46.9125 	EXP 	polygon: autoDraw = True
47.1006 	EXP 	New trial (rep=14, index=0): None
47.1168 	EXP 	polygon: autoDraw = False
47.1168 	EXP 	polygon: autoDraw = False
47.1168 	EXP 	polygon: opacity = 0.66
48.3965 	EXP 	polygon: autoDraw = True
48.5863 	EXP 	New trial (rep=15, index=0): None
48.5970 	EXP 	polygon: autoDraw = False
48.5970 	EXP 	polygon: autoDraw = False
48.5970 	EXP 	polygon: opacity = 1.0
49.9969 	EXP 	polygon: autoDraw = True
50.1838 	EXP 	New trial (rep=16, index=0): None
50.1971 	EXP 	polygon: autoDraw = False
50.1971 	EXP 	polygon: autoDraw = False
50.1971 	EXP 	polygon: opacity = 0.1
51.8140 	EXP 	polygon: autoDraw = True
52.0024 	EXP 	New trial (rep=17, index=0): None
52.0167 	EXP 	polygon: autoDraw = False
52.0167 	EXP 	polygon: autoDraw = False
52.0167 	EXP 	polygon: opacity = 1.0
53.6321 	EXP 	polygon: autoDraw = True
53.8223 	EXP 	New trial (rep=18, index=0): None
53.8360 	EXP 	polygon: autoDraw = False
53.8360 	EXP 	polygon: autoDraw = False
53.8360 	EXP 	polygon: opacity = 0.66
55.0362 	EXP 	polygon: autoDraw = True
55.2402 	EXP 	New trial (rep=19, index=0): None
55.2487 	EXP 	polygon: autoDraw = False
55.2487 	EXP 	polygon: autoDraw = False
55.2487 	EXP 	polygon: opacity = 0.33
56.7654 	EXP 	polygon: autoDraw = True
56.9540 	EXP 	New trial (rep=20, index=0): None
56.9655 	EXP 	polygon: autoDraw = False
56.9655 	EXP 	polygon: autoDraw = False
56.9655 	EXP 	polygon: opacity = 0.66
58.6664 	EXP 	polygon: autoDraw = True
58.8538 	EXP 	New trial (rep=21, index=0): None
58.8670 	EXP 	polygon: autoDraw = False
58.8670 	EXP 	polygon: autoDraw = False
58.8670 	EXP 	polygon: opacity = 0.1
60.5191 	EXP 	polygon: autoDraw = True
60.7087 	EXP 	New trial (rep=22, index=0): None
60.7176 	EXP 	polygon: autoDraw = False
60.7176 	EXP 	polygon: autoDraw = False
60.7176 	EXP 	polygon: opacity = 0.33
62.2344 	EXP 	polygon: autoDraw = True
62.4229 	EXP 	New trial (rep=23, index=0): None
62.4339 	EXP 	polygon: autoDraw = False
62.4339 	EXP 	polygon: autoDraw = False
62.4339 	EXP 	polygon: opacity = 1.0
63.8029 	EXP 	polygon: autoDraw = True
64.0073 	EXP 	New trial (rep=24, index=0): None
64.0225 	EXP 	polygon: autoDraw = False
64.0225 	EXP 	polygon: autoDraw = False
64.0225 	EXP 	polygon: opacity = 0.1
65.5515 	EXP 	polygon: autoDraw = True
65.7422 	EXP 	New trial (rep=25, index=0): None
65.7574 	EXP 	polygon: autoDraw = False
65.7574 	EXP 	polygon: autoDraw = False
65.7574 	EXP 	polygon: opacity = 0.66
67.2358 	EXP 	polygon: autoDraw = True
67.4258 	EXP 	New trial (rep=26, index=0): None
67.4363 	EXP 	polygon: autoDraw = False
67.4363 	EXP 	polygon: autoDraw = False
67.4363 	EXP 	polygon: opacity = 1.0
68.7530 	EXP 	polygon: autoDraw = True
68.9418 	EXP 	New trial (rep=27, index=0): None
68.9541 	EXP 	polygon: autoDraw = False
68.9541 	EXP 	polygon: autoDraw = False
68.9541 	EXP 	polygon: opacity = 0.66
70.6203 	EXP 	polygon: autoDraw = True
70.8127 	EXP 	New trial (rep=28, index=0): None
70.8248 	EXP 	polygon: autoDraw = False
70.8248 	EXP 	polygon: autoDraw = False
70.8248 	EXP 	polygon: opacity = 0.66
72.3883 	EXP 	polygon: autoDraw = True
72.5757 	EXP 	New trial (rep=29, index=0): None
72.5888 	EXP 	polygon: autoDraw = False
72.5888 	EXP 	polygon: autoDraw = False
72.5888 	EXP 	polygon: opacity = 0.33
74.1750 	EXP 	polygon: autoDraw = True
74.3785 	EXP 	New trial (rep=30, index=0): None
74.3908 	EXP 	polygon: autoDraw = False
74.3908 	EXP 	polygon: autoDraw = False
74.3908 	EXP 	polygon: opacity = 0.1
75.8052 	EXP 	polygon: autoDraw = True
75.9971 	EXP 	New trial (rep=31, index=0): None
76.0048 	EXP 	polygon: autoDraw = False
76.0048 	EXP 	polygon: autoDraw = False
76.0048 	EXP 	polygon: opacity = 1.0
77.5056 	EXP 	polygon: autoDraw = True
77.6977 	EXP 	New trial (rep=32, index=0): None
77.7054 	EXP 	polygon: autoDraw = False
77.7054 	EXP 	polygon: autoDraw = False
77.7054 	EXP 	polygon: opacity = 0.33
79.2236 	EXP 	polygon: autoDraw = True
79.4101 	EXP 	New trial (rep=33, index=0): None
79.4247 	EXP 	polygon: autoDraw = False
79.4247 	EXP 	polygon: autoDraw = False
79.4247 	EXP 	polygon: opacity = 0.33
80.6566 	EXP 	polygon: autoDraw = True
80.8441 	EXP 	New trial (rep=34, index=0): None
80.8569 	EXP 	polygon: autoDraw = False
80.8569 	EXP 	polygon: autoDraw = False
80.8569 	EXP 	polygon: opacity = 0.1
82.0910 	EXP 	polygon: autoDraw = True
82.2766 	EXP 	New trial (rep=35, index=0): None
82.2913 	EXP 	polygon: autoDraw = False
82.2913 	EXP 	polygon: autoDraw = False
82.2913 	EXP 	polygon: opacity = 0.1
83.9583 	EXP 	polygon: autoDraw = True
84.1481 	EXP 	New trial (rep=36, index=0): None
84.1578 	EXP 	polygon: autoDraw = False
84.1578 	EXP 	polygon: autoDraw = False
84.1578 	EXP 	polygon: opacity = 0.1
85.5933 	EXP 	polygon: autoDraw = True
85.7993 	EXP 	New trial (rep=37, index=0): None
85.8116 	EXP 	polygon: autoDraw = False
85.8116 	EXP 	polygon: autoDraw = False
85.8116 	EXP 	polygon: opacity = 0.1
87.1797 	EXP 	polygon: autoDraw = True
87.3815 	EXP 	New trial (rep=38, index=0): None
87.3918 	EXP 	polygon: autoDraw = False
87.3918 	EXP 	polygon: autoDraw = False
87.3918 	EXP 	polygon: opacity = 1.0
88.9261 	EXP 	polygon: autoDraw = True
89.1158 	EXP 	New trial (rep=39, index=0): None
89.1266 	EXP 	polygon: autoDraw = False
89.1266 	EXP 	polygon: autoDraw = False
89.1266 	EXP 	polygon: opacity = 0.66
90.4429 	EXP 	polygon: autoDraw = True
90.6327 	EXP 	New trial (rep=40, index=0): None
90.6428 	EXP 	polygon: autoDraw = False
90.6428 	EXP 	polygon: autoDraw = False
90.6428 	EXP 	polygon: opacity = 1.0
91.8766 	EXP 	polygon: autoDraw = True
92.0698 	EXP 	New trial (rep=41, index=0): None
92.0771 	EXP 	polygon: autoDraw = False
92.0771 	EXP 	polygon: autoDraw = False
92.0771 	EXP 	polygon: opacity = 0.1
93.6622 	EXP 	polygon: autoDraw = True
93.8689 	EXP 	New trial (rep=42, index=0): None
93.8793 	EXP 	polygon: autoDraw = False
93.8793 	EXP 	polygon: autoDraw = False
93.8793 	EXP 	polygon: opacity = 0.33
95.4793 	EXP 	polygon: autoDraw = True
95.6844 	EXP 	New trial (rep=43, index=0): None
95.6945 	EXP 	polygon: autoDraw = False
95.6945 	EXP 	polygon: autoDraw = False
95.6945 	EXP 	polygon: opacity = 0.1
97.2618 	EXP 	polygon: autoDraw = True
97.4493 	EXP 	New trial (rep=44, index=0): None
97.4617 	EXP 	polygon: autoDraw = False
97.4617 	EXP 	polygon: autoDraw = False
97.4617 	EXP 	polygon: opacity = 0.1
98.7296 	EXP 	polygon: autoDraw = True
98.9203 	EXP 	New trial (rep=45, index=0): None
98.9311 	EXP 	polygon: autoDraw = False
98.9311 	EXP 	polygon: autoDraw = False
98.9311 	EXP 	polygon: opacity = 0.1
100.3463 	EXP 	polygon: autoDraw = True
100.5369 	EXP 	New trial (rep=46, index=0): None
100.5468 	EXP 	polygon: autoDraw = False
100.5468 	EXP 	polygon: autoDraw = False
100.5468 	EXP 	polygon: opacity = 0.33
